strain	virus	date	region	country_exposure	date_submitted	lineage
hCoV-19/USA/NY-NYCPHL-000033/2020_EPI_ISL_631529_2020-03-05	ncov	2020-03-05	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000034/2020_EPI_ISL_631530_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000036/2020_EPI_ISL_631531_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000037/2020_EPI_ISL_631532_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000038/2020_EPI_ISL_631533_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000039/2020_EPI_ISL_631534_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000040/2020_EPI_ISL_631535_2020-03-11	ncov	2020-03-11	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000041/2020_EPI_ISL_631536_2020-03-08	ncov	2020-03-08	North America	?	2030-03-22	B
hCoV-19/USA/NY-NYCPHL-000042/2020_EPI_ISL_631537_2020-03-08	ncov	2020-03-08	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000044/2020_EPI_ISL_631538_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000045/2020_EPI_ISL_631539_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000046/2020_EPI_ISL_631540_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000047/2020_EPI_ISL_631541_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1.320
hCoV-19/USA/NY-NYCPHL-000048/2020_EPI_ISL_631542_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000049/2020_EPI_ISL_631543_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.11
hCoV-19/USA/NY-NYCPHL-000050/2020_EPI_ISL_631544_2020-03-05	ncov	2020-03-05	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000051/2020_EPI_ISL_631545_2020-03-05	ncov	2020-03-05	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000052/2020_EPI_ISL_631546_2020-03-08	ncov	2020-03-08	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000053/2020_EPI_ISL_631547_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000054/2020_EPI_ISL_631548_2020-03-07	ncov	2020-03-07	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000055/2020_EPI_ISL_631549_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1.313
hCoV-19/USA/NY-NYCPHL-000056/2020_EPI_ISL_631550_2020-03-16	ncov	2020-03-16	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000057/2020_EPI_ISL_631551_2020-03-17	ncov	2020-03-17	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000058/2020_EPI_ISL_631552_2020-03-17	ncov	2020-03-17	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000059/2020_EPI_ISL_631553_2020-03-17	ncov	2020-03-17	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000060/2020_EPI_ISL_631554_2020-03-17	ncov	2020-03-17	North America	?	2030-03-22	B.1.332
hCoV-19/USA/NY-NYCPHL-000061/2020_EPI_ISL_631555_2020-03-16	ncov	2020-03-16	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000062/2020_EPI_ISL_631556_2020-03-16	ncov	2020-03-16	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000063/2020_EPI_ISL_631557_2020-03-11	ncov	2020-03-11	North America	?	2030-03-22	B
hCoV-19/USA/NY-NYCPHL-000065/2020_EPI_ISL_631558_2020-03-12	ncov	2020-03-12	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000066/2020_EPI_ISL_631559_2020-03-11	ncov	2020-03-11	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000067/2020_EPI_ISL_631560_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000068/2020_EPI_ISL_631561_2020-03-11	ncov	2020-03-11	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000069/2020_EPI_ISL_631562_2020-03-14	ncov	2020-03-14	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000070/2020_EPI_ISL_631563_2020-03-14	ncov	2020-03-14	North America	?	2030-03-22	B
hCoV-19/USA/NY-NYCPHL-000071/2020_EPI_ISL_631564_2020-03-12	ncov	2020-03-12	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000072/2020_EPI_ISL_631565_2020-03-14	ncov	2020-03-14	North America	?	2030-03-22	B.1.332
hCoV-19/USA/NY-NYCPHL-000073/2020_EPI_ISL_631566_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000074/2020_EPI_ISL_631567_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000075/2020_EPI_ISL_631568_2020-03-11	ncov	2020-03-11	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000076/2020_EPI_ISL_631569_2020-03-11	ncov	2020-03-11	North America	?	2030-03-22	B.1.91
hCoV-19/USA/NY-NYCPHL-000077/2020_EPI_ISL_631570_2020-03-12	ncov	2020-03-12	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000078/2020_EPI_ISL_631571_2020-03-12	ncov	2020-03-12	North America	?	2030-03-22	B.1.302
hCoV-19/USA/NY-NYCPHL-000079/2020_EPI_ISL_631572_2020-03-12	ncov	2020-03-12	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000080/2020_EPI_ISL_631573_2020-03-17	ncov	2020-03-17	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000081/2020_EPI_ISL_631574_2020-03-17	ncov	2020-03-17	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000082/2020_EPI_ISL_631575_2020-03-18	ncov	2020-03-18	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000083/2020_EPI_ISL_631576_2020-03-18	ncov	2020-03-18	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000084/2020_EPI_ISL_631577_2020-03-19	ncov	2020-03-19	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000085/2020_EPI_ISL_631578_2020-03-19	ncov	2020-03-19	North America	?	2030-03-22	B
hCoV-19/USA/NY-NYCPHL-000086/2020_EPI_ISL_631579_2020-03-19	ncov	2020-03-19	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000087/2020_EPI_ISL_631580_2020-03-20	ncov	2020-03-20	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000088/2020_EPI_ISL_631581_2020-03-21	ncov	2020-03-21	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000089/2020_EPI_ISL_631582_2020-03-21	ncov	2020-03-21	North America	?	2030-03-22	B.11
hCoV-19/USA/NY-NYCPHL-000090/2020_EPI_ISL_631583_2020-03-21	ncov	2020-03-21	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000091/2020_EPI_ISL_631584_2020-03-22	ncov	2020-03-22	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000092/2020_EPI_ISL_631585_2020-03-22	ncov	2020-03-22	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000093/2020_EPI_ISL_631586_2020-03-22	ncov	2020-03-22	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000094/2020_EPI_ISL_631587_2020-03-23	ncov	2020-03-23	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000095/2020_EPI_ISL_631588_2020-03-23	ncov	2020-03-23	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000096/2020_EPI_ISL_631589_2020-03-23	ncov	2020-03-23	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000098/2020_EPI_ISL_631590_2020-03-24	ncov	2020-03-24	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000099/2020_EPI_ISL_631591_2020-03-24	ncov	2020-03-24	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000100/2020_EPI_ISL_631592_2020-03-24	ncov	2020-03-24	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000101/2020_EPI_ISL_631593_2020-03-25	ncov	2020-03-25	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000102/2020_EPI_ISL_631594_2020-03-25	ncov	2020-03-25	North America	?	2030-03-22	B.1.314
hCoV-19/USA/NY-NYCPHL-000103/2020_EPI_ISL_631595_2020-03-25	ncov	2020-03-25	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000104/2020_EPI_ISL_631596_2020-03-26	ncov	2020-03-26	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000105/2020_EPI_ISL_631597_2020-03-26	ncov	2020-03-26	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000106/2020_EPI_ISL_631598_2020-03-26	ncov	2020-03-26	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000107/2020_EPI_ISL_631599_2020-03-26	ncov	2020-03-26	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000540/2020_EPI_ISL_632000_2020-03-20	ncov	2020-03-20	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000541/2020_EPI_ISL_632001_2020-03-20	ncov	2020-03-20	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000542/2020_EPI_ISL_632002_2020-03-21	ncov	2020-03-21	North America	?	2030-03-22	B.1.359
hCoV-19/USA/NY-NYCPHL-000543/2020_EPI_ISL_632003_2020-03-22	ncov	2020-03-22	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000544/2020_EPI_ISL_632004_2020-03-22	ncov	2020-03-22	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000545/2020_EPI_ISL_632005_2020-03-22	ncov	2020-03-22	North America	?	2030-03-22	B.1.507
hCoV-19/USA/NY-NYCPHL-000546/2020_EPI_ISL_632006_2020-03-23	ncov	2020-03-23	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000547/2020_EPI_ISL_632007_2020-03-23	ncov	2020-03-23	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000548/2020_EPI_ISL_632008_2020-03-23	ncov	2020-03-23	North America	?	2030-03-22	A
hCoV-19/USA/NY-NYCPHL-000549/2020_EPI_ISL_632009_2020-03-23	ncov	2020-03-23	North America	?	2030-03-22	A.3
hCoV-19/USA/NY-NYCPHL-000550/2020_EPI_ISL_632010_2020-03-24	ncov	2020-03-24	North America	?	2030-03-22	B.1.165
hCoV-19/USA/NY-NYCPHL-000551/2020_EPI_ISL_632011_2020-03-24	ncov	2020-03-24	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000552/2020_EPI_ISL_632012_2020-03-24	ncov	2020-03-24	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000553/2020_EPI_ISL_632013_2020-03-25	ncov	2020-03-25	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000554/2020_EPI_ISL_632014_2020-03-25	ncov	2020-03-25	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000556/2020_EPI_ISL_632015_2020-03-26	ncov	2020-03-26	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000557/2020_EPI_ISL_632016_2020-03-26	ncov	2020-03-26	North America	?	2030-03-22	B.1.319
hCoV-19/USA/NY-NYCPHL-000558/2020_EPI_ISL_632017_2020-03-27	ncov	2020-03-27	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000559/2020_EPI_ISL_632018_2020-03-27	ncov	2020-03-27	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000560/2020_EPI_ISL_632019_2020-03-27	ncov	2020-03-27	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000561/2020_EPI_ISL_632020_2020-03-27	ncov	2020-03-27	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000562/2020_EPI_ISL_632021_2020-03-28	ncov	2020-03-28	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000563/2020_EPI_ISL_632022_2020-03-28	ncov	2020-03-28	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000564/2020_EPI_ISL_632023_2020-03-29	ncov	2020-03-29	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000565/2020_EPI_ISL_632024_2020-03-29	ncov	2020-03-29	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000566/2020_EPI_ISL_632025_2020-03-29	ncov	2020-03-29	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000567/2020_EPI_ISL_632026_2020-03-30	ncov	2020-03-30	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000568/2020_EPI_ISL_632027_2020-03-30	ncov	2020-03-30	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000569/2020_EPI_ISL_632028_2020-03-30	ncov	2020-03-30	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000570/2020_EPI_ISL_632029_2020-03-30	ncov	2020-03-30	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000571/2020_EPI_ISL_632030_2020-03-30	ncov	2020-03-30	North America	?	2030-03-22	B.1.413
hCoV-19/USA/NY-NYCPHL-000572/2020_EPI_ISL_632031_2020-03-31	ncov	2020-03-31	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000573/2020_EPI_ISL_632032_2020-04-01	ncov	2020-04-01	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000574/2020_EPI_ISL_632033_2020-04-01	ncov	2020-04-01	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000575/2020_EPI_ISL_632034_2020-04-02	ncov	2020-04-02	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000576/2020_EPI_ISL_632035_2020-04-02	ncov	2020-04-02	North America	?	2030-03-22	B.1.332
hCoV-19/USA/NY-NYCPHL-000577/2020_EPI_ISL_632036_2020-04-02	ncov	2020-04-02	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000578/2020_EPI_ISL_632037_2020-04-04	ncov	2020-04-04	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000580/2020_EPI_ISL_632038_2020-03-08	ncov	2020-03-08	North America	?	2030-03-22	B.1.320
hCoV-19/USA/NY-NYCPHL-000581/2020_EPI_ISL_632039_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1.320
hCoV-19/USA/NY-NYCPHL-000582/2020_EPI_ISL_632040_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000583/2020_EPI_ISL_632041_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000584/2020_EPI_ISL_632042_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000585/2020_EPI_ISL_632043_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1.319
hCoV-19/USA/NY-NYCPHL-000586/2020_EPI_ISL_632044_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1.319
hCoV-19/USA/NY-NYCPHL-000587/2020_EPI_ISL_632045_2020-03-09	ncov	2020-03-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000588/2020_EPI_ISL_632046_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000589/2020_EPI_ISL_632047_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000590/2020_EPI_ISL_632048_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000591/2020_EPI_ISL_632049_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000592/2020_EPI_ISL_632050_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1.332
hCoV-19/USA/NY-NYCPHL-000593/2020_EPI_ISL_632051_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000594/2020_EPI_ISL_632052_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000595/2020_EPI_ISL_632053_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000596/2020_EPI_ISL_632054_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000597/2020_EPI_ISL_632055_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000598/2020_EPI_ISL_632056_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000599/2020_EPI_ISL_632057_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000600/2020_EPI_ISL_632058_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-000601/2020_EPI_ISL_632059_2020-03-10	ncov	2020-03-10	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-001538/2020_EPI_ISL_745400_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.1.130
hCoV-19/USA/NY-NYCPHL-001495/2020_EPI_ISL_745401_2020-11-30	ncov	2020-11-30	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-001554/2020_EPI_ISL_745402_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-001557/2020_EPI_ISL_745403_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.361
hCoV-19/USA/NY-NYCPHL-001365/2020_EPI_ISL_745404_2020-11-16	ncov	2020-11-16	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001540/2020_EPI_ISL_745405_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-001513/2020_EPI_ISL_745406_2020-11-30	ncov	2020-11-30	North America	?	2030-03-22	B.1.241
hCoV-19/USA/NY-NYCPHL-001482/2020_EPI_ISL_745407_2020-11-27	ncov	2020-11-27	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001508/2020_EPI_ISL_745408_2020-11-30	ncov	2020-11-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001503/2020_EPI_ISL_745409_2020-11-30	ncov	2020-11-30	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001479/2020_EPI_ISL_745413_2020-11-27	ncov	2020-11-27	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001480/2020_EPI_ISL_745414_2020-11-27	ncov	2020-11-27	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001483/2020_EPI_ISL_745415_2020-11-27	ncov	2020-11-27	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001484/2020_EPI_ISL_745416_2020-11-27	ncov	2020-11-27	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001524/2020_EPI_ISL_745439_2020-11-30	ncov	2020-11-30	North America	?	2030-03-22	B.1.1.247
hCoV-19/USA/NY-NYCPHL-001525/2020_EPI_ISL_745440_2020-11-30	ncov	2020-11-30	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001205/2020_EPI_ISL_745441_2020-11-02	ncov	2020-11-02	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001206/2020_EPI_ISL_745442_2020-11-02	ncov	2020-11-02	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001207/2020_EPI_ISL_745443_2020-11-02	ncov	2020-11-02	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001209/2020_EPI_ISL_745444_2020-11-02	ncov	2020-11-02	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001526/2020_EPI_ISL_745445_2020-11-30	ncov	2020-11-30	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001527/2020_EPI_ISL_745446_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001528/2020_EPI_ISL_745447_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001529/2020_EPI_ISL_745448_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-001530/2020_EPI_ISL_745449_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001532/2020_EPI_ISL_745450_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001533/2020_EPI_ISL_745451_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001534/2020_EPI_ISL_745452_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001535/2020_EPI_ISL_745453_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001536/2020_EPI_ISL_745454_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-001537/2020_EPI_ISL_745455_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-001539/2020_EPI_ISL_745456_2020-12-01	ncov	2020-12-01	North America	?	2030-03-22	B.1.361
hCoV-19/USA/NY-NYCPHL-001541/2020_EPI_ISL_745457_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001542/2020_EPI_ISL_745458_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.1.222
hCoV-19/USA/NY-NYCPHL-001543/2020_EPI_ISL_745459_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001544/2020_EPI_ISL_745460_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001546/2020_EPI_ISL_745461_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.1.207
hCoV-19/USA/NY-NYCPHL-001547/2020_EPI_ISL_745462_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.1.207
hCoV-19/USA/NY-NYCPHL-001548/2020_EPI_ISL_745463_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.517
hCoV-19/USA/NY-NYCPHL-001550/2020_EPI_ISL_745464_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001555/2020_EPI_ISL_745465_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001556/2020_EPI_ISL_745466_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001558/2020_EPI_ISL_745467_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.1.192
hCoV-19/USA/NY-NYCPHL-001559/2020_EPI_ISL_745468_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001560/2020_EPI_ISL_745469_2020-12-02	ncov	2020-12-02	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001561/2020_EPI_ISL_745470_2020-12-03	ncov	2020-12-03	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001882/2020_EPI_ISL_832300_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001885/2020_EPI_ISL_832301_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001886/2020_EPI_ISL_832302_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.311
hCoV-19/USA/NY-NYCPHL-001889/2020_EPI_ISL_832303_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.306
hCoV-19/USA/NY-NYCPHL-001892/2020_EPI_ISL_832304_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001895/2020_EPI_ISL_832305_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001896/2020_EPI_ISL_832306_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-001897/2020_EPI_ISL_832307_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001898/2020_EPI_ISL_832308_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.1.222
hCoV-19/USA/NY-NYCPHL-001899/2020_EPI_ISL_832309_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-001900/2020_EPI_ISL_832310_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001901/2020_EPI_ISL_832311_2020-12-21	ncov	2020-12-21	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001902/2020_EPI_ISL_832312_2020-12-22	ncov	2020-12-22	North America	?	2030-03-22	B.1.400
hCoV-19/USA/NY-NYCPHL-001903/2020_EPI_ISL_832313_2020-12-22	ncov	2020-12-22	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-001904/2020_EPI_ISL_832314_2020-12-22	ncov	2020-12-22	North America	?	2030-03-22	B.1.177
hCoV-19/USA/NY-NYCPHL-001905/2020_EPI_ISL_832315_2020-12-22	ncov	2020-12-22	North America	?	2030-03-22	B.1.311
hCoV-19/USA/NY-NYCPHL-001906/2020_EPI_ISL_832316_2020-12-22	ncov	2020-12-22	North America	?	2030-03-22	B.1.2
